"id","partner_id/id","icao","iata","elevation","aerodrome_type"
"aerodrome_58C","partner_58C","58C","","842","small_airport"
"aerodrome_58CA","partner_58CA","58CA","","353","heliport"
"aerodrome_58CL","partner_58CL","58CL","","575","small_airport"
"aerodrome_58CN","partner_58CN","58CN","","6650","heliport"
"aerodrome_58CO","partner_58CO","58CO","","8700","heliport"
"aerodrome_58F","partner_58F","58F","","700","small_airport"
"aerodrome_58FD","partner_58FD","58FD","","78","small_airport"
"aerodrome_58FL","partner_58FL","58FL","","20","heliport"
"aerodrome_58GA","partner_58GA","58GA","","458","heliport"
"aerodrome_58II","partner_58II","58II","","770","small_airport"
"aerodrome_58IL","partner_58IL","58IL","","675","small_airport"
"aerodrome_58IN","partner_58IN","58IN","","820","small_airport"
"aerodrome_58IS","partner_58IS","58IS","","464","heliport"
"aerodrome_58J","partner_58J","58J","","143","small_airport"
"aerodrome_58KS","partner_58KS","58KS","","1325","small_airport"
"aerodrome_58KY","partner_58KY","58KY","","740","small_airport"
"aerodrome_58LA","partner_58LA","58LA","","200","small_airport"
"aerodrome_58MA","partner_58MA","58MA","","390","heliport"
"aerodrome_58MI","partner_58MI","58MI","","603","heliport"
"aerodrome_58MN","partner_58MN","58MN","","1071","small_airport"
"aerodrome_58MO","partner_58MO","58MO","","435","heliport"
"aerodrome_58MT","partner_58MT","58MT","","5156","small_airport"
"aerodrome_58N","partner_58N","58N","","489","small_airport"
"aerodrome_58NC","partner_58NC","58NC","","800","small_airport"
"aerodrome_58NE","partner_58NE","58NE","","1110","heliport"
"aerodrome_58NJ","partner_58NJ","58NJ","","17","seaplane_base"
"aerodrome_58NY","partner_58NY","58NY","","28","heliport"
"aerodrome_58OH","partner_58OH","58OH","","586","small_airport"
"aerodrome_58OI","partner_58OI","58OI","","1150","heliport"
"aerodrome_58OK","partner_58OK","58OK","","715","heliport"
"aerodrome_58OR","partner_58OR","58OR","","700","small_airport"
"aerodrome_58PA","partner_58PA","58PA","","842","closed"
"aerodrome_58S","partner_58S","58S","","3066","small_airport"
"aerodrome_58TA","partner_58TA","58TA","","","heliport"
"aerodrome_58TE","partner_58TE","58TE","","3315","small_airport"
"aerodrome_58TS","partner_58TS","58TS","","665","heliport"
"aerodrome_58TX","partner_58TX","58TX","","830","small_airport"
"aerodrome_58VA","partner_58VA","58VA","","285","small_airport"
"aerodrome_58WA","partner_58WA","58WA","","2500","small_airport"
"aerodrome_58WI","partner_58WI","58WI","","1350","closed"
"aerodrome_58XS","partner_58XS","58XS","","2360","small_airport"
"aerodrome_59AK","partner_59AK","59AK","","520","small_airport"
"aerodrome_59AS","partner_59AS","59AS","","1720","small_airport"
"aerodrome_59AZ","partner_59AZ","59AZ","","4772","small_airport"
"aerodrome_59B","partner_59B","59B","","1178","small_airport"
"aerodrome_59CA","partner_59CA","59CA","","1008","closed"
"aerodrome_59CL","partner_59CL","59CL","","-99","small_airport"
"aerodrome_59CN","partner_59CN","59CN","","25","small_airport"
"aerodrome_59CO","partner_59CO","59CO","","5230","small_airport"
"aerodrome_59FD","partner_59FD","59FD","","20","small_airport"
"aerodrome_59FL","partner_59FL","59FL","","61","heliport"
"aerodrome_59GA","partner_59GA","59GA","","948","heliport"
"aerodrome_59IA","partner_59IA","59IA","","880","small_airport"
"aerodrome_59ID","partner_59ID","59ID","","5624","balloonport"
"aerodrome_59II","partner_59II","59II","","370","small_airport"
"aerodrome_59IL","partner_59IL","59IL","","855","small_airport"
"aerodrome_59IN","partner_59IN","59IN","","739","small_airport"
"aerodrome_59IS","partner_59IS","59IS","","585","heliport"
"aerodrome_59KS","partner_59KS","59KS","","1060","closed"
"aerodrome_59KY","partner_59KY","59KY","","690","small_airport"
"aerodrome_59L","partner_59L","59L","","360","heliport"
"aerodrome_59LA","partner_59LA","59LA","","8","heliport"
"aerodrome_59M","partner_59M","59M","","640","small_airport"
"aerodrome_59MI","partner_59MI","59MI","","850","heliport"
"aerodrome_59MN","partner_59MN","59MN","","1304","small_airport"
"aerodrome_59MO","partner_59MO","59MO","","610","heliport"
"aerodrome_59NC","partner_59NC","59NC","","696","small_airport"
"aerodrome_59NE","partner_59NE","59NE","","1982","closed"
"aerodrome_59NJ","partner_59NJ","59NJ","","75","heliport"
"aerodrome_59NM","partner_59NM","59NM","","4559","closed"
"aerodrome_59NY","partner_59NY","59NY","","370","small_airport"
"aerodrome_59OH","partner_59OH","59OH","","905","small_airport"
"aerodrome_59OI","partner_59OI","59OI","","1155","heliport"
"aerodrome_59OK","partner_59OK","59OK","","586","heliport"
"aerodrome_59OR","partner_59OR","59OR","","366","heliport"
"aerodrome_59PA","partner_59PA","59PA","","340","small_airport"
"aerodrome_59PN","partner_59PN","59PN","","489","closed"
"aerodrome_59TA","partner_59TA","59TA","","120","heliport"
"aerodrome_59TE","partner_59TE","59TE","","133","closed"
"aerodrome_59TN","partner_59TN","59TN","","320","heliport"
"aerodrome_59TS","partner_59TS","59TS","","250","small_airport"
"aerodrome_59TX","partner_59TX","59TX","","990","small_airport"
"aerodrome_59VA","partner_59VA","59VA","","2000","heliport"
"aerodrome_59WA","partner_59WA","59WA","","250","small_airport"
"aerodrome_59WI","partner_59WI","59WI","","900","small_airport"
"aerodrome_59XS","partner_59XS","59XS","","734","heliport"
"aerodrome_5A2","partner_5A2","5A2","","409","small_airport"
"aerodrome_5A5","partner_5A5","5A5","","1571","small_airport"
"aerodrome_5A8","partner_5A8","5A8","WKK","66","medium_airport"
"aerodrome_5AK","partner_5AK","5AK","","2407","seaplane_base"
"aerodrome_5AK0","partner_5AK0","5AK0","","200","small_airport"
"aerodrome_5AK1","partner_5AK1","5AK1","","75","heliport"
"aerodrome_5AK2","partner_5AK2","5AK2","","490","small_airport"
"aerodrome_5AK3","partner_5AK3","5AK3","","480","small_airport"
"aerodrome_5AK4","partner_5AK4","5AK4","","280","heliport"
"aerodrome_5AK5","partner_5AK5","5AK5","","400","small_airport"
"aerodrome_5AK6","partner_5AK6","5AK6","","125","small_airport"
"aerodrome_5AK8","partner_5AK8","5AK8","","420","small_airport"
"aerodrome_5AK9","partner_5AK9","5AK9","","150","small_airport"
"aerodrome_5AL","partner_5AL","5AL","","3","seaplane_base"
"aerodrome_5AL0","partner_5AL0","5AL0","","1024","heliport"
"aerodrome_5AL1","partner_5AL1","5AL1","","400","small_airport"
"aerodrome_5AL2","partner_5AL2","5AL2","","","heliport"
"aerodrome_5AL3","partner_5AL3","5AL3","","466","small_airport"
"aerodrome_5AL4","partner_5AL4","5AL4","","220","closed"
"aerodrome_5AL5","partner_5AL5","5AL5","","505","small_airport"
"aerodrome_5AL6","partner_5AL6","5AL6","","589","heliport"
"aerodrome_5AL7","partner_5AL7","5AL7","","300","small_airport"
"aerodrome_5AL8","partner_5AL8","5AL8","","225","small_airport"
"aerodrome_5AL9","partner_5AL9","5AL9","","693","heliport"
"aerodrome_5AR1","partner_5AR1","5AR1","","150","small_airport"
"aerodrome_5AR2","partner_5AR2","5AR2","","226","small_airport"
"aerodrome_5AR3","partner_5AR3","5AR3","","200","closed"
"aerodrome_5AR4","partner_5AR4","5AR4","","350","heliport"
"aerodrome_5AR5","partner_5AR5","5AR5","","540","heliport"
"aerodrome_5AR6","partner_5AR6","5AR6","","344","heliport"
"aerodrome_5AR7","partner_5AR7","5AR7","","249","small_airport"
"aerodrome_5AR8","partner_5AR8","5AR8","","321","closed"
"aerodrome_5AR9","partner_5AR9","5AR9","","865","heliport"
"aerodrome_5AZ0","partner_5AZ0","5AZ0","","1508","heliport"
"aerodrome_5AZ1","partner_5AZ1","5AZ1","","2000","heliport"
"aerodrome_5AZ2","partner_5AZ2","5AZ2","","1085","heliport"
"aerodrome_5AZ3","partner_5AZ3","5AZ3","","1450","small_airport"
"aerodrome_5AZ4","partner_5AZ4","5AZ4","","2468","heliport"
"aerodrome_5AZ5","partner_5AZ5","5AZ5","","3102","heliport"
"aerodrome_5AZ6","partner_5AZ6","5AZ6","","80","small_airport"
"aerodrome_5AZ7","partner_5AZ7","5AZ7","","1300","small_airport"
"aerodrome_5AZ8","partner_5AZ8","5AZ8","","4456","heliport"
"aerodrome_5AZ9","partner_5AZ9","5AZ9","","2750","small_airport"
"aerodrome_5B1","partner_5B1","5B1","","1194","small_airport"
"aerodrome_5B4","partner_5B4","5B4","","1955","small_airport"
"aerodrome_5B6","partner_5B6","5B6","","43","small_airport"
"aerodrome_5B7","partner_5B7","5B7","","440","small_airport"
"aerodrome_5B9","partner_5B9","5B9","","582","small_airport"
"aerodrome_5BK","partner_5BK","5BK","","2125","small_airport"
"aerodrome_5BL","partner_5BL","5BL","","25","seaplane_base"
"aerodrome_5C5","partner_5C5","5C5","","","seaplane_base"
"aerodrome_5CA0","partner_5CA0","5CA0","","513","heliport"
"aerodrome_5CA1","partner_5CA1","5CA1","","449","heliport"
"aerodrome_5CA2","partner_5CA2","5CA2","","6120","heliport"
"aerodrome_5CA3","partner_5CA3","5CA3","","5","heliport"
"aerodrome_5CA4","partner_5CA4","5CA4","","1700","small_airport"
"aerodrome_5CA5","partner_5CA5","5CA5","","400","heliport"
"aerodrome_5CA6","partner_5CA6","5CA6","","335","heliport"
"aerodrome_5CA7","partner_5CA7","5CA7","","335","small_airport"
"aerodrome_5CA8","partner_5CA8","5CA8","","480","small_airport"
"aerodrome_5CA9","partner_5CA9","5CA9","","1326","seaplane_base"
"aerodrome_5CD","partner_5CD","5CD","","3222","small_airport"
"aerodrome_5CL0","partner_5CL0","5CL0","","1625","small_airport"
"aerodrome_5CL1","partner_5CL1","5CL1","","1380","small_airport"
"aerodrome_5CL2","partner_5CL2","5CL2","","214","heliport"
"aerodrome_5CL3","partner_5CL3","5CL3","","34","small_airport"
"aerodrome_5CL4","partner_5CL4","5CL4","","70","heliport"
"aerodrome_5CL5","partner_5CL5","5CL5","","165","heliport"
"aerodrome_5CL6","partner_5CL6","5CL6","","646","heliport"
"aerodrome_5CL7","partner_5CL7","5CL7","","860","small_airport"
"aerodrome_5CL8","partner_5CL8","5CL8","","335","small_airport"
"aerodrome_5CL9","partner_5CL9","5CL9","","1280","small_airport"
"aerodrome_5CN5","partner_5CN5","5CN5","","3760","heliport"
"aerodrome_5CO0","partner_5CO0","5CO0","","4184","small_airport"
"aerodrome_5CO1","partner_5CO1","5CO1","","6200","small_airport"
"aerodrome_5CO2","partner_5CO2","5CO2","","4872","heliport"
"aerodrome_5CO3","partner_5CO3","5CO3","","5093","heliport"
"aerodrome_5CO4","partner_5CO4","5CO4","","5320","small_airport"
"aerodrome_5CO5","partner_5CO5","5CO5","","5294","heliport"
"aerodrome_5CO6","partner_5CO6","5CO6","","8000","small_airport"
"aerodrome_5CO7","partner_5CO7","5CO7","","6978","small_airport"
"aerodrome_5CO8","partner_5CO8","5CO8","","7120","small_airport"
"aerodrome_5CO9","partner_5CO9","5CO9","","3640","heliport"
"aerodrome_5CT0","partner_5CT0","5CT0","","600","small_airport"
"aerodrome_5CT1","partner_5CT1","5CT1","","530","heliport"
"aerodrome_5CT2","partner_5CT2","5CT2","","90","heliport"
"aerodrome_5CT3","partner_5CT3","5CT3","","550","heliport"
"aerodrome_5CT4","partner_5CT4","5CT4","","156","heliport"
"aerodrome_5CT5","partner_5CT5","5CT5","","820","small_airport"
"aerodrome_5CT6","partner_5CT6","5CT6","","670","small_airport"
"aerodrome_5CT7","partner_5CT7","5CT7","","30","small_airport"
"aerodrome_5CT8","partner_5CT8","5CT8","","50","heliport"
"aerodrome_5D1","partner_5D1","5D1","","1135","heliport"
"aerodrome_5D2","partner_5D2","5D2","","1224","small_airport"
"aerodrome_5D5","partner_5D5","5D5","","628","small_airport"
"aerodrome_5D6","partner_5D6","5D6","","1290","small_airport"
"aerodrome_5D7","partner_5D7","5D7","","800","heliport"
"aerodrome_5D9","partner_5D9","5D9","","805","small_airport"
"aerodrome_5E9","partner_5E9","5E9","","918","small_airport"
"aerodrome_5F5","partner_5F5","5F5","","180","small_airport"
"aerodrome_5F8","partner_5F8","5F8","","202","small_airport"
"aerodrome_5FA1","partner_5FA1","5FA1","","85","small_airport"
"aerodrome_5FD0","partner_5FD0","5FD0","","17","small_airport"
"aerodrome_5FD1","partner_5FD1","5FD1","","140","small_airport"
"aerodrome_5FD2","partner_5FD2","5FD2","","10","heliport"
"aerodrome_5FD3","partner_5FD3","5FD3","","150","small_airport"
"aerodrome_5FD4","partner_5FD4","5FD4","","31","heliport"
"aerodrome_5FD5","partner_5FD5","5FD5","","100","small_airport"
"aerodrome_5FD6","partner_5FD6","5FD6","","10","heliport"
"aerodrome_5FD7","partner_5FD7","5FD7","","80","small_airport"
"aerodrome_5FD8","partner_5FD8","5FD8","","10","heliport"
"aerodrome_5FD9","partner_5FD9","5FD9","","6","heliport"
"aerodrome_5FL0","partner_5FL0","5FL0","","120","small_airport"
"aerodrome_5FL1","partner_5FL1","5FL1","","25","small_airport"
"aerodrome_5FL2","partner_5FL2","5FL2","","17","heliport"
"aerodrome_5FL3","partner_5FL3","5FL3","","50","heliport"
"aerodrome_5FL4","partner_5FL4","5FL4","","21","small_airport"
"aerodrome_5FL5","partner_5FL5","5FL5","","297","heliport"
"aerodrome_5FL6","partner_5FL6","5FL6","","295","closed"
"aerodrome_5FL7","partner_5FL7","5FL7","","50","small_airport"
"aerodrome_5FL8","partner_5FL8","5FL8","","125","small_airport"
"aerodrome_5FL9","partner_5FL9","5FL9","","270","closed"
"aerodrome_5G0","partner_5G0","5G0","","780","small_airport"
"aerodrome_5G2","partner_5G2","5G2","","2442","small_airport"
"aerodrome_5G3","partner_5G3","5G3","","1600","seaplane_base"
"aerodrome_5G4","partner_5G4","5G4","","1214","small_airport"
"aerodrome_5G8","partner_5G8","5G8","","1188","small_airport"
"aerodrome_5GA0","partner_5GA0","5GA0","","840","small_airport"
"aerodrome_5GA1","partner_5GA1","5GA1","","1070","heliport"
"aerodrome_5GA2","partner_5GA2","5GA2","","1080","small_airport"
"aerodrome_5GA3","partner_5GA3","5GA3","","980","small_airport"
"aerodrome_5GA4","partner_5GA4","5GA4","","918","small_airport"
"aerodrome_5GA5","partner_5GA5","5GA5","","820","small_airport"
"aerodrome_5GA6","partner_5GA6","5GA6","","352","small_airport"
"aerodrome_5GA7","partner_5GA7","5GA7","","800","small_airport"
"aerodrome_5GA8","partner_5GA8","5GA8","","1050","heliport"
"aerodrome_5GA9","partner_5GA9","5GA9","","982","heliport"
"aerodrome_5GE1","partner_5GE1","5GE1","","447","small_airport"
"aerodrome_5H3","partner_5H3","5H3","","1801","small_airport"
"aerodrome_5HO","partner_5HO","5HO","","200","small_airport"
"aerodrome_5I2","partner_5I2","5I2","","710","small_airport"
"aerodrome_5I6","partner_5I6","5I6","","786","small_airport"
"aerodrome_5IA0","partner_5IA0","5IA0","","947","heliport"
"aerodrome_5IA2","partner_5IA2","5IA2","","1170","heliport"
"aerodrome_5IA3","partner_5IA3","5IA3","","1095","small_airport"
"aerodrome_5IA4","partner_5IA4","5IA4","","1250","closed"
"aerodrome_5IA5","partner_5IA5","5IA5","","1150","small_airport"
"aerodrome_5IA6","partner_5IA6","5IA6","","1145","small_airport"
"aerodrome_5IA7","partner_5IA7","5IA7","","803","small_airport"
"aerodrome_5IA8","partner_5IA8","5IA8","","1360","heliport"
"aerodrome_5IA9","partner_5IA9","5IA9","","1474","heliport"
"aerodrome_5II1","partner_5II1","5II1","","905","small_airport"
"aerodrome_5II2","partner_5II2","5II2","","795","small_airport"
"aerodrome_5II3","partner_5II3","5II3","","700","heliport"
"aerodrome_5II4","partner_5II4","5II4","","825","heliport"
"aerodrome_5II5","partner_5II5","5II5","","870","closed"
"aerodrome_5II6","partner_5II6","5II6","","791","heliport"
"aerodrome_5II7","partner_5II7","5II7","","785","heliport"
"aerodrome_5II8","partner_5II8","5II8","","750","small_airport"
"aerodrome_5II9","partner_5II9","5II9","","570","small_airport"
"aerodrome_5IL0","partner_5IL0","5IL0","","444","heliport"
"aerodrome_5IL1","partner_5IL1","5IL1","","750","heliport"
"aerodrome_5IL2","partner_5IL2","5IL2","","432","small_airport"
"aerodrome_5IL3","partner_5IL3","5IL3","","850","heliport"
"aerodrome_5IL4","partner_5IL4","5IL4","","843","heliport"
"aerodrome_5IL5","partner_5IL5","5IL5","","558","small_airport"
"aerodrome_5IL6","partner_5IL6","5IL6","","451","heliport"
"aerodrome_5IL7","partner_5IL7","5IL7","","570","heliport"
"aerodrome_5IL8","partner_5IL8","5IL8","","736","closed"
"aerodrome_5IL9","partner_5IL9","5IL9","","570","heliport"
"aerodrome_5IN1","partner_5IN1","5IN1","","832","heliport"
"aerodrome_5IN2","partner_5IN2","5IN2","","850","closed"
"aerodrome_5IN3","partner_5IN3","5IN3","","875","small_airport"
"aerodrome_5IN4","partner_5IN4","5IN4","","780","small_airport"
"aerodrome_5IN5","partner_5IN5","5IN5","","858","small_airport"
"aerodrome_5IN6","partner_5IN6","5IN6","","805","small_airport"
"aerodrome_5IN7","partner_5IN7","5IN7","","1037","seaplane_base"
"aerodrome_5IN8","partner_5IN8","5IN8","","989","seaplane_base"
"aerodrome_5IN9","partner_5IN9","5IN9","","924","small_airport"
"aerodrome_5IS1","partner_5IS1","5IS1","","500","heliport"
"aerodrome_5IS2","partner_5IS2","5IS2","","600","heliport"
"aerodrome_5IS3","partner_5IS3","5IS3","","490","small_airport"
"aerodrome_5IS4","partner_5IS4","5IS4","","710","small_airport"
"aerodrome_5IS6","partner_5IS6","5IS6","","750","heliport"
"aerodrome_5IS7","partner_5IS7","5IS7","","670","small_airport"
