"id","name","city","country_id/id"
"partner_8MI4","Howe Airport","Morley","base.us"
"partner_8MI5","Consumers Power Company Heliport","South Haven","base.us"
"partner_8MI6","Muskegon General Hospital Heliport","Muskegon","base.us"
"partner_8MI7","Bass Lake Airport","Steuben","base.us"
"partner_8MI8","Cupp/Sjvs Landing Strip","Mendon","base.us"
"partner_8MI9","Winters Field","Chelsea","base.us"
"partner_8MN0","Lake Zumbro Seaplane Base","Oronoco","base.us"
"partner_8MN1","Stewart Farms Airport","Cannon Falls","base.us"
"partner_8MN2","Aslesen Airport","Halstad","base.us"
"partner_8MN3","Breezy Point Airport","Pequot Lakes","base.us"
"partner_8MN4","Sethney Personal Airport","Deerwood","base.us"
"partner_8MN5","Vieira Airport","Lino Lakes","base.us"
"partner_8MN6","Minske Field","Princeton","base.us"
"partner_8MN7","St Elizabeth Hospital Heliport","Wabasha","base.us"
"partner_8MN8","Porter Airport","Jacobson","base.us"
"partner_8MN9","Mavencamp Airport","Maple Lake","base.us"
"partner_8MO0","Barnes St Peters Hospital Heliport","St Peters","base.us"
"partner_8MO2","Liberty Hospital Heliport","Liberty","base.us"
"partner_8MO3","Curtis Field","Richmond","base.us"
"partner_8MO4","Joan Lake Airport","Richwoods","base.us"
"partner_8MO5","Cayton Pony Express Airport","Maysville","base.us"
"partner_8MO6","Pike County Memorial Hospital Heliport","Louisiana","base.us"
"partner_8MO7","Bean Lake Airport","Rushville","base.us"
"partner_8MO8","Frazier Airport","Monett","base.us"
"partner_8MO9","Mercy Hospital St Louis Heliport","St Louis","base.us"
"partner_8MS1","Henderson Airport","Greenwood","base.us"
"partner_8MS2","Godspeed Airpark","Fulton","base.us"
"partner_8MS8","Betty Ann Cooper Memorial Helipad","Steiner","base.us"
"partner_8N0","Rockingham County Heliport","Eden","base.us"
"partner_8N1","Grimes Airport","Bethel","base.us"
"partner_8N4","Flying Dollar Airport","Canadensis","base.us"
"partner_8N7","Mc Ginness Airport","Columbia","base.us"
"partner_8NA0","Tappen Airstrip","Tappen","base.us"
"partner_8NA1","Deep River Seaplane Base","Upham","base.us"
"partner_8NA5","Liechty Farm Airport","Montpelier","base.us"
"partner_8NA7","Camp Grafton Heliport","Devils Lake","base.us"
"partner_8NA9","Hashbarger Farm Airstrip","Hope","base.us"
"partner_8NC0","Vidant Bertie Hospital Heliport","Windsor","base.us"
"partner_8NC1","Dean Field","Cameron","base.us"
"partner_8NC2","Summey Airpark","Caroleen","base.us"
"partner_8NC3","Winding Creek Airport","Sneads Ferry","base.us"
"partner_8NC4","Dead Dog Airport","Pittsboro","base.us"
"partner_8NC5","Adams Airport","Rowland","base.us"
"partner_8NC6","Brooks Field","Siler City","base.us"
"partner_8NC7","Parker Field","Maysville","base.us"
"partner_8NC8","Lake Ridge Aero Park Airport","Durham","base.us"
"partner_8NC9","W.N.C. Air Museum Airport","Hendersonville","base.us"
"partner_8ND0","Amble-Tiger North Farms Airport","Sarles","base.us"
"partner_8ND4","Heyde Airport","Manvel","base.us"
"partner_8ND5","Ausk Strip","Chaffee","base.us"
"partner_8ND6","J Vining Airport","Chaffee","base.us"
"partner_8NE2","P & R Airport","Cedar Creek","base.us"
"partner_8NE3","Smith Field","Champion","base.us"
"partner_8NE4","Bornemeier Airstrip","Elmwood","base.us"
"partner_8NE5","X1 Ranch Airport","Ericson","base.us"
"partner_8NE6","Franklin's Plainview Airport","Franklin","base.us"
"partner_8NE7","Smith Airport","Franklin","base.us"
"partner_8NE9","C A M P Airport","Fullerton","base.us"
"partner_8NJ0","Winchelsea Airport","Port Republic","base.us"
"partner_8NJ1","Merck Whitehouse Station Heliport","Whitehouse Station","base.us"
"partner_8NJ2","Carnegie Center Heliport","Princeton","base.us"
"partner_8NJ3","Lembo Heliport","Paterson","base.us"
"partner_8NJ4","South Jersey Hospital System Heliport","Bridgeton","base.us"
"partner_8NJ5","Kennedy Stadium Heliport","Harrison","base.us"
"partner_8NJ6","Lamington House Heliport","Bedminster","base.us"
"partner_8NJ7","Pio Costa Heliport","Pequannock","base.us"
"partner_8NJ8","Kraemer Heliport","Richwood","base.us"
"partner_8NJ9","Ronson 287 Heliport","Somerville","base.us"
"partner_8NK2","Marine Helicopter Squadron 361 Heliport","Jamesport","base.us"
"partner_8NK3","Harris Airport","Fort Ann","base.us"
"partner_8NK4","Bethany Airpark","Bethany Center","base.us"
"partner_8NK5","St Luke'S Cornwall Hospital-Newburgh Heliport","Newburgh","base.us"
"partner_8NK6","Suntime Airport","West Burlington","base.us"
"partner_8NK8","Mister Dog Seaplane Base","Bolton Landing","base.us"
"partner_8NY0","Sullivan Correctional Facility Heliport","Woodbourne","base.us"
"partner_8NY1","James Carl Memorial Heliport","Roscoe","base.us"
"partner_8NY2","Mountain Fresh Farm Heliport","Milton","base.us"
"partner_8NY3","North Fork Airport","Afton","base.us"
"partner_8NY5","Mariaville Aerodrome","Duanesburg","base.us"
"partner_8NY7","Sha-Wan-Ga Valley Airport","Bloomingburg","base.us"
"partner_8NY9","Nassau County Police Heliport","Bethpage","base.us"
"partner_8OA3","The Jewish Hospital Heliport","Cincinnati","base.us"
"partner_8OA5","Camp Crook Municipal Airport","Camp Crook","base.us"
"partner_8OA6","Warner Airstrip","Vickery","base.us"
"partner_8OA7","Bald Eagle Field","Stockport","base.us"
"partner_8OA9","Margos Sky Ranch Airport","Seville","base.us"
"partner_8OH0","Ashtabula County Medical Center Ctr Heliport","Ashtabula","base.us"
"partner_8OH1","Dunlap Memorial Hospital Heliport","Orrville","base.us"
"partner_8OH2","Honda Heliport","Marysville","base.us"
"partner_8OH3","J and B Sky Ranch Airport","Coitsville","base.us"
"partner_8OH4","York Aerodrome","Columbiana","base.us"
"partner_8OH5","Urban Airport","Cortland","base.us"
"partner_8OH6","Odot Dist 4 Summit Co Heliport","Cuyahoga Falls","base.us"
"partner_8OH7","Morris Field","East Palestine","base.us"
"partner_8OH8","Allen Airport","Dorset","base.us"
"partner_8OH9","University Hospital/Sicu Heliport","Cincinnati","base.us"
"partner_8OI0","Brannon Field","Newbury","base.us"
"partner_8OI3","Allen Airport","Cortland","base.us"
"partner_8OI4","Trinity Medical Center West Heliport","Steubenville","base.us"
"partner_8OI5","Clum Airport","Thornville","base.us"
"partner_8OI6","St Vincent Charity Hospital Heliport","Cleveland","base.us"
"partner_8OI8","Meridia Huron Hospital Heliport","East Cleveland","base.us"
"partner_8OI9","Morkassel Field","Idaho","base.us"
"partner_8OK0","Lamle Airport","Okeene","base.us"
"partner_8OK1","Warbonnet Airport","Blanchard","base.us"
"partner_8OK2","Baker Airstrip","El Reno","base.us"
"partner_8OK3","Cleveland Area Hospital Heliport","Cleveland","base.us"
"partner_8OK4","Brandley Airport","El Reno","base.us"
"partner_8OK5","Grove General Hospital Heliport","Grove","base.us"
"partner_8OK6","Barry Dotson Ranch Airport","Marble City","base.us"
"partner_8OK7","Cc & M Airport","Medford","base.us"
"partner_8OK8","Baptist Regional Health Center Heliport","Miami","base.us"
"partner_8OK9","Nu-Tech Energy County Heliport","Oklahoma City","base.us"
"partner_8OL1","Petes Airpark","Wetumka","base.us"
"partner_8OR0","Danielson Heliport","Hillsboro","base.us"
"partner_8OR1","Lebanon Hospital Heliport","Lebanon","base.us"
"partner_8OR2","Kingston Airpark","Stayton","base.us"
"partner_8OR3","Riverview Ranch Airport","Days Creek","base.us"
"partner_8OR4","Southern Oregon General Hospital Heliport","Grants Pass","base.us"
"partner_8OR5","Pilot Butte Airport","Bend","base.us"
"partner_8OR6","Grabhorn's Airport","Scappoose","base.us"
"partner_8OR7","Gates Airport","Corvallis","base.us"
"partner_8OR8","Light Valley Tree Farm Heliport","Eagle Point","base.us"
"partner_8OR9","Samaritan Pacific Communities Hospital Heliport","Newport","base.us"
"partner_8PA0","Numidia Airport","Numidia","base.us"
"partner_8PA1","Dee Jay Airport","Ono","base.us"
"partner_8PA2","Ronca Heliport","Bethlehem","base.us"
"partner_8PA3","Deer Meadows Airstrip","Weatherly","base.us"
"partner_8PA4","J F T Airport","Mifflinburg","base.us"
"partner_8PA5","Echo 8 Communications Facility Heliport","Kittanning","base.us"
"partner_8PA6","Turtle Rock Airstrip","Shermansdale","base.us"
"partner_8PA7","Lazzarini Heliport","Nazareth","base.us"
"partner_8PA8","Sunny Rest Airport","Palmerton","base.us"
"partner_8PA9","Sons Ii Heliport","Lahaska","base.us"
"partner_8PN0","Lost Acres Airport","Chambersburg","base.us"
"partner_8PN2","Hallett's Airport","Bangor","base.us"
"partner_8PN3","Mc Cauley'S Airport","Venus","base.us"
"partner_8PN4","Philipsburg Area Hospital Heliport","Philipsburg","base.us"
"partner_8PN5","Helfrick Heliport","Elysburg","base.us"
"partner_8PN6","Lansdale Hospital Heliport","Lansdale","base.us"
"partner_8PN7","Cameron County Junior/Senior High School Heliport","Emporium","base.us"
"partner_8PN8","Rorer Group Heliport","Fort Washington","base.us"
"partner_8PN9","Marsh Creek Airport","Gettysburg","base.us"
"partner_8PS0","Middlebury Airport","Middlebury Center","base.us"
"partner_8PS1","Bethlehem Steel Plant Heliport","Bethlehem","base.us"
"partner_8PS2","Still Meadow Farm Airport","Jackson Center","base.us"
"partner_8PS3","Empire Heliport","Taylor","base.us"
"partner_8PS5","HMC Hanger Heliport","Hershey","base.us"
"partner_8PS7","Geisinger Community Medical Center Heliport","Scranton","base.us"
"partner_8PS9","Tyler Memorial Hospital Heliport","Tunkhannock","base.us"
"partner_8Q0","Travis Air Force Base Aero Club","Fairfield","base.us"
"partner_8S2","Cashmere-Dryden Airport","Cashmere","base.us"
"partner_8S3","Santiam Junction State Airport","Santiam Junction","base.us"
"partner_8S4","Enterprise Municipal Airport","Enterprise","base.us"
"partner_8TA0","John B Connally Ranch Airport","Floresville","base.us"
"partner_8TA1","Whatley Flying Service Airport","Seadrift","base.us"
"partner_8TA2","Department of Public Safety Heliport","Sherman","base.us"
"partner_8TA3","Flying X River Ranch Airport","Spicewood","base.us"
"partner_8TA4","Laseair Airport","Texas City","base.us"
"partner_8TA5","Short Stop Airport","Farmersville","base.us"
"partner_8TA6","Hyco Heliport Nr 3 Heliport","Beaumont","base.us"
"partner_8TA7","Stark Field","Granbury","base.us"
"partner_8TA8","Bufords Field","Huntington","base.us"
"partner_8TA9","Star Dusters Airport","Washington","base.us"
"partner_8TE0","Gillingham Airport","Floresville","base.us"
"partner_8TE1","Wall Flying Service Airport","Floresville","base.us"
"partner_8TE2","J-Bar Ranch Airport","Crane","base.us"
"partner_8TE3","Lopez Ranch Airport","Fort Mc Kavett","base.us"
"partner_8TE4","H & F Properties Airport","Crystal City","base.us"
"partner_8TE5","Mt Vernon Medical Center Heliport","Mount Vernon","base.us"
"partner_8TE6","Faith Cattle Company, Longfellow Ranch Airport","Fort Stockton","base.us"
"partner_8TE7","Carter Ranch STOLport","Fredericksburg","base.us"
"partner_8TE8","Tradewind Agricultural Airport","El Campo","base.us"
"partner_8TE9","Mc Gill Ranch Heliport","Harris","base.us"
"partner_8TN0","Le Bonheur Medical Center Heliport","Memphis","base.us"
"partner_8TN1","Parker Airport","Eads","base.us"
"partner_8TN2","Pleasant Grove Airpark","Shelbyville","base.us"
"partner_8TN3","Raby Airpark","Farragut","base.us"
"partner_8TN4","Flaglor Airport","Mosheim","base.us"
"partner_8TN5","Nobuzzn Airport","Springfield","base.us"
"partner_8TN6","Rachel's Landing Airport","Murfreesboro","base.us"
"partner_8TN7","Short Creek Airport","Dover","base.us"
"partner_8TN8","Field of Dreams Ultralightport","Burlison","base.us"
"partner_8TN9","Bull Run Airport","Covington","base.us"
"partner_8TS0","Hamilton Ranch Airport","Bruni","base.us"
"partner_8TS1","Retta Airport","Burleson","base.us"
"partner_8TS2","Henrietta Airport","Henrietta","base.us"
"partner_8TS3","Bruner Airport","Latexo","base.us"
"partner_8TS4","Memorial City General Hospital Heliport","Houston","base.us"
"partner_8TS5","Stol Field","Joshua","base.us"
"partner_8TS6","Moore Airport","Kaufman","base.us"
"partner_8TS7","Wyatt 3-Rivers Airport","Glen Rose","base.us"
"partner_8TS8","Rnk Ranch Airport","Del Rio","base.us"
"partner_8TS9","Strait Ranch Airport","Encinal","base.us"
"partner_8TX0","Hub Field","Jewett","base.us"
"partner_8TX1","Medical Emergency Gbc Heliport","Gun Barrel City","base.us"
"partner_8TX2","Freeman Ranch Airport","Rocksprings","base.us"
"partner_8TX3","Edwards Airport","Goldthwaite","base.us"
"partner_8TX4","Sartor Heliport","Willis","base.us"
"partner_8TX5","Texaco Chemical Company-East Heliport","Port Neches","base.us"
"partner_8TX6","Harper Airport","Palmer","base.us"
"partner_8TX7","Skyhaven Airport","Houston","base.us"
"partner_8TX8","Weeks Airport","Premont","base.us"
"partner_8TX9","North Texas Medical Center Heliport","Gainesville","base.us"
"partner_8U0","Ryegate Airport","Ryegate","base.us"
"partner_8U1","Sand Springs Strip","Sand Springs","base.us"
"partner_8U3","Scobey Border Station /East Poplar International/ Airport","Scobey","base.us"
"partner_8U4","Spotted Bear /Usfs/ Airport","Spotted Bear","base.us"
"partner_8U5","Sunburst Airport","Sunburst","base.us"
"partner_8U9","Canyon Ferry Airport","Townsend","base.us"
"partner_8V6","Dove Creek Airport","Dove Creek","base.us"
"partner_8VA0","VCU Health System-I Lot Heliport","Richmond","base.us"
"partner_8VA1","Grand Pre Farm Airport","Brightwood","base.us"
"partner_8VA2","Shivok Airport","Callao","base.us"
"partner_8VA3","Fauquier Hospital Emergency Transport Heliport","Warrenton","base.us"
"partner_8VA4","Lotus International Airport","Buckinham","base.us"
"partner_8VA5","University of Virginia Hospital Heliport","Charlottesville","base.us"
"partner_8VA6","Flatwoods Airport","Lovingston","base.us"
"partner_8VA7","Carilion Stonewall Jackson Hospital Heliport","Lexington","base.us"
"partner_8VA8","Mary Immaculate Hospital Heliport","Newport News","base.us"
"partner_8VA9","St Mary's Hospital Heliport","Norton","base.us"
"partner_8VG4","Buffalo Ridge Airport","Amherst","base.us"
"partner_8W3","Mansfield Airport","Mansfield","base.us"
"partner_8W9","R & K Skyranch Airport","Rochester","base.us"
"partner_8WA0","Flying B Airport","Rainier","base.us"
"partner_8WA1","Lone Star Pad 1 Heliport","Graham","base.us"
"partner_8WA2","Boeing Renton Ramp Site Nr 2 Heliport","Renton","base.us"
"partner_8WA3","Valley Medical Center Heliport","Renton","base.us"
"partner_8WA5","Tree Heart Ranch Airport","Ritzville","base.us"
"partner_8WA6","Christensen Field","Royal City","base.us"
"partner_8WA7","Gossard Field","St John","base.us"
"partner_8WA8","Snoqualmie Valley Hospital Emergency Room Heliport","King County","base.us"
"partner_8WA9","Broadcast House Helistop","Seattle","base.us"
"partner_8WI0","Wood Airport","Wisconsin Dells","base.us"
"partner_8WI1","Dillenburg's Airport","Shawano","base.us"
"partner_8WI2","Runway Leasing Inc Nr 1 Airport","Plainfield","base.us"
"partner_8WI3","Rwnway Leasing Inc Nr 2 Airport","Plover","base.us"
"partner_8WI4","St Mary's Hospital Ozaukee Heliport","Port Washington","base.us"
"partner_8WI5","Wolf River Landing Strip","Black Creek","base.us"
"partner_8WI6","Funk Aerodrome","Luxemburg","base.us"
"partner_8WI7","Dunbar Airport","Dunbar","base.us"
"partner_8WI8","Stupek Farms Airport","Fennimore","base.us"
"partner_8WI9","River Falls Area Hospital Heliport","River Falls","base.us"
"partner_8WN4","Johnson Heliport","Port Ludlow","base.us"
"partner_8WN8","Mave's Lakeview Road Airport","Ellison Bay","base.us"
"partner_8WT0","Eastern State Hospital EMS Heliport","Medical Lake","base.us"
"partner_8XS0","Tivydale Ranch Airport","Fredericksburg","base.us"
"partner_8XS1","Harold Freeman Farm Airport","Katy","base.us"
"partner_8XS2","Rachal Airport","Laredo","base.us"
"partner_8XS3","Pegasus Place Airstrip","Leander","base.us"
"partner_8XS4","Patco Heliport","Port Arthur","base.us"
"partner_8XS5","San Luis Resort Heliport","Galveston","base.us"
"partner_8XS6","Mc Manus Field","Tioga","base.us"
"partner_8XS7","H B Zachry Heliport","San Antonio","base.us"
"partner_8XS8","Reese Airpark","Lubbock","base.us"
"partner_8XS9","Rust Field","Waring","base.us"
"partner_8Y4","Surfside Seaplane Base","Lino Lakes","base.us"
"partner_8Y5","Clarissa Municipal Airport","Clarissa","base.us"
"partner_90AK","Northstar Heliport","Prudhoe Bay/Deadhorse","base.us"
"partner_90AR","Reedville Airport","Dumas","base.us"
"partner_90CA","Fowler's Airport","Linden","base.us"
"partner_90CL","Diamond M Ranch Airport","Elk Creek","base.us"
"partner_90CO","Tri-County Heliport","Erie","base.us"
